Participant,Stimulus_Name,Valence,Arousal,Heart rate mean normalize,Heart rate min normalize,Heart rate max normalize,Heart rate  skew normalize,Heart rate kurtosis normalize,Heart rate std normalize
group33_v5_13,H_HP,0.199677,0.424402,0.05586695994093720,-0.20926325498657600,0.30238993296328600,-0.11636686762880900,-0.5677459402864640,0.12100827333861700
group33_v5_13,J_Ne,0.069155,-0.345224,0.012534235544025600,-0.20926325498657600,0.24037136472693900,-0.025801388208560400,-0.5124624137888320,0.10990971310214600
group33_v5_13,K_Ne,0.049484,-0.395318,-0.01710762161026990,-0.16274932880931600,0.22954091622978300,0.06470866733673760,-0.4572382883327820,0.08837881703390110
group33_v5_13,M_LN,-0.203769,-0.219017,0.05062248462817630,-0.24027253910475000,0.27138064884511300,-0.3643385178730750,-0.7330052991515860,0.14091861045941100
group33_v5_13,N_LN,-0.236093,-0.150889,0.01060778869182250,-0.16274932880931600,0.1783527964905920,-0.09233147951948470,-0.8326774800844160,0.08491389741645520
group33_v5_13,O_LN,-0.173205,-0.341702,-0.014613712452525200,-0.25577718116383600,0.14734351237241900,-0.7072258380393320,-0.26799984640760500,0.09621354148111030
group33_v5_13,P_HP,0.17538,0.417329,-0.09252483537410380,-0.22476789704566300,0.14734351237241900,0.800908381591362,-0.17980125818938400,0.09285640138938320
group33_v5_13,Q_HP,0.208257,0.413048,0.05937350500243520,-0.13174004469114300,0.22486672266785200,-0.32313971876745400,-0.45429308750876200,0.08729878571496870
group33_v5_13,U_Ne,0.110811,-0.299805,0.1481477857400450,-0.11623540263205600,0.33339921708146000,-0.7146548728193590,0.24246089358883200,0.09628754948448830
group33_v5_13,V_Ne,0.075719,-0.321421,0.035907966727442400,-0.20926325498657600,0.2868852909041990,-0.01441347930181030,-1.0338595239407200,0.13615891112502500
group33_v5_13,W_HN,-0.285696,0.114396,0.03346617849713530,-0.16274932880931600,0.22486672266785200,-0.12334775328394600,-0.44042914932037200,0.07913995973900450
group33_v5_14,A1_LP,0.15109,-0.280736,1.329863963659070,0.89016896679758,1.6514870228688300,-0.6205020677620870,-1.533303090192270,0.2615792309624730
group33_v5_14,A2_LP,0.180434,-0.088372,1.2067854175970600,1.139566261027820,1.6514870228688300,2.7158500132652400,7.338042050228100,0.10447503080000900
group33_v5_14,A3_LP,0.128532,0.358163,1.6544133928927000,1.3364588617359000,1.7958749300547500,-0.6819345322055040,-0.3113870379814500,0.12538659956465700
group33_v5_14,A4_LP,0.182488,-0.097425,1.6436522783028600,1.454594422160750,1.7958749300547500,-0.3463341267054100,-1.1453305379924500,0.09967176516877110
group33_v5_14,A_HN,-0.247962,0.159159,0.019856497103552000,-0.12552346393123800,0.23252089232364900,0.32830149740115600,-0.910125393073713,0.0992986015632756
group33_v5_14,B_HN,-0.282957,0.293758,1.396001789732340,0.8245380998948860,1.717117889771520,-0.8529117821527540,-0.313010108243323,0.24035435081544700
group33_v5_14,C_LN,-0.126971,-0.430546,0.9067643853661000,-0.09429403674282630,1.717117889771520,-0.4662514289830000,-1.6146888970520300,0.6997429838830770
group33_v5_14,F_HN,-0.122765,0.484563,1.4966519537984900,1.139566261027820,1.7958749300547500,-0.029916685245105500,-1.219886384898220,0.17356963748131100
group33_v5_14,G_HP,0.146638,0.462006,-0.04159712786039660,-0.12054638350390400,0.11572473734579400,0.3936829477167650,0.5835911106126880,0.04090736761463310
group33_v5_14,H_HP,0.165943,0.518621,1.1380639200038000,0.608591376537636,1.572729982585600,-0.6453608090037400,-0.11156177906204000,0.17127334833682700
group33_v5_14,J_Ne,0.057472,-0.421864,-0.039672568651365100,-0.13367255688444300,0.07634621720417750,0.3149852569592420,-0.10297467663573600,0.045220088567313300
group33_v5_14,K_Ne,0.041124,-0.483079,0.45052539069416700,-0.041789343220671300,1.3889635552580500,0.6451864575813980,-0.8407300066064950,0.4461033243712200
group33_v5_14,M_LN,-0.169344,-0.267639,1.317216206881750,1.0083045272224300,1.653913615540210,0.5697420849544050,-0.22991159284896900,0.14686765353558000
group33_v5_14,N_LN,-0.196207,-0.184387,0.019319427931550800,-0.15992490364552000,0.29490599451986000,0.7602238058466560,-0.07970405695166740,0.08851918511915570
group33_v5_14,O_LN,-0.143943,-0.417561,1.3327387917348400,0.5882669790451890,1.7958749300547500,-0.8601567222536190,-0.747119053989671,0.3917612612875860
group33_v5_14,P_HP,0.145751,0.509977,-0.0430719439609373,-0.18617725040659800,0.0960193821746321,0.14436273757353400,-1.2017014020728100,0.075813270063552
group33_v5_14,Q_HP,0.173074,0.504745,1.3524868654944200,0.9295474869391960,1.528712039093960,-1.189120093422130,1.5467151300714300,0.12912865321544100
group33_v5_14,U_Ne,0.09209,-0.366363,1.204582653185210,0.5921569699151390,1.717117889771520,-0.16937464851670500,-1.7475515227345300,0.43416457307014200
group33_v5_14,V_Ne,0.062927,-0.392778,1.2660208040449000,-0.0024108230790550400,1.7859197051703100,-0.9603553450748910,-0.9512393834121560,0.6807845624634210
group33_v5_14,W_HN,-0.23743,0.139793,1.5336495990400800,1.0476830473640400,1.7958749300547500,-0.9092577879493450,-0.4039464785287500,0.19313590247562100
group33_v5_3,A1_LP,0.443891,-0.008929,0.061625109291315700,-0.04820293624838020,0.1930977278013260,0.41424794164833900,-0.44079379956685000,0.0574443297421313
group33_v5_3,A2_LP,0.530101,-0.002811,0.053791938048697900,-0.021391751353968400,0.26012569003735600,1.267964115983030,0.8436916904506590,0.07222512713903820
group33_v5_3,A3_LP,0.377616,0.011392,0.003313216747731120,-0.07501412114279210,0.23331450514294400,1.8200367059209300,5.551726546440450,0.05547017885910420
group33_v5_3,A4_LP,0.536135,-0.003099,0.0611297755386459,-0.03479734380117430,0.2869368749317680,1.099012869241670,2.645543357591270,0.055515134531873500
group33_v5_3,A_HN,-0.728491,0.005062,0.10343072934067800,0.005419433540443430,0.21990891269573800,0.07554355943513460,-0.861836520859601,0.05476381627053390
group33_v5_3,B_HN,-0.831306,0.009343,0.11922970743993600,-0.07501412114279210,0.23331450514294400,-1.0147643210477800,0.16416904946115100,0.07407125882724230
group33_v5_3,C_LN,-0.373031,-0.013694,0.13727519884989200,0.005419433540443430,0.3003424673789740,0.23410180933283800,-0.06156902916239960,0.05968557347055400
group33_v5_3,F_HN,-0.360673,0.015412,0.12158589095715500,0.018825025987649300,0.21990891269573800,0.24385386192657900,-0.6779615217820950,0.04965524669775760
group33_v5_3,G_HP,0.43081,0.014695,0.031792280526772100,-0.03479734380117430,0.15288095045970800,0.8992835970279820,-0.09175527166619760,0.0485617234013232
group33_v5_3,H_HP,0.487527,0.016495,0.12190338059324200,-0.007986158906762480,0.35396483716779700,0.6402902783006020,0.24776579750646300,0.08322659917259510
group33_v5_3,J_Ne,0.168848,-0.013418,0.10418734605428700,-0.04820293624838020,0.2869368749317680,0.2696559098983970,-0.550502170053222,0.07356025385171940
group33_v5_3,K_Ne,0.12082,-0.015365,0.14861790429066200,0.059041803329267100,0.32715365227338500,0.6098668298589250,-0.7746361534361760,0.07632737694887350
group33_v5_3,M_LN,-0.497519,-0.008513,0.05359779043635800,-0.04820293624838020,0.32715365227338500,1.781327580453100,2.4021982963090600,0.09109353262764840
group33_v5_3,N_LN,-0.57644,-0.005865,0.20652527109185900,0.018825025987649300,0.35396483716779700,-0.1010207138888490,0.009153637715152210,0.06910631800064020
group33_v5_3,O_LN,-0.422893,-0.013281,0.07302985801515510,-0.07501412114279210,0.3003424673789740,0.6502559726823410,-0.40850542675464500,0.09113464256229460
group33_v5_3,P_HP,0.428203,0.01622,0.1349429657003930,0.03223061843485530,0.36737042961500300,0.8023818748202280,1.165338038168100,0.06529520976570090
group33_v5_3,Q_HP,0.508476,0.016054,0.06479522739150650,0.005419433540443430,0.15288095045970800,0.323908810020964,-0.7875467776276530,0.03882998641455010
group33_v5_3,U_Ne,0.270553,-0.011652,0.1386561975566490,0.03223061843485530,0.21990891269573800,-0.32620436104574300,-0.5459723144480440,0.047039620626244100
group33_v5_3,V_Ne,0.184874,-0.012493,0.08159113533247950,0.018825025987649300,0.1796921353541200,0.3769787719418920,-0.6896650455257460,0.041824766649989900
group33_v5_3,W_HN,-0.69755,0.004446,0.12357597684960700,0.059041803329267100,0.3137480598261790,1.7025595265607000,2.453729874466240,0.05880589722385150
group33_v5_4,A1_LP,0.216106,-0.214297,0.04524760578073250,-0.08139942494193970,0.27190848854193000,0.4378700868913870,-0.7184292514681880,0.087294861485396
group33_v5_4,A2_LP,0.258077,-0.067458,-0.04118166049003550,-0.20505719466129400,0.16591611449676900,0.19338415304307700,-0.37240601199995900,0.08438124792417030
group33_v5_4,A3_LP,0.18384,0.273401,0.06162905615303220,-0.08139942494193970,0.2542430928677360,0.22202253911570000,-0.6940501889253230,0.0834334554347955
group33_v5_4,A4_LP,0.261014,-0.074368,0.05252706531226730,-0.24038798600968100,0.37715861907136800,0.15684213767009000,-0.5536301319890890,0.1515941251868490
group33_v5_4,A_HN,-0.354662,0.121493,-0.00802381712100986,-0.20505719466129400,0.18358151017096200,0.5487785582684510,-0.3477595654068070,0.0970706522914704
group33_v5_4,B_HN,-0.404717,0.224238,0.09061869375587570,-0.13439561196452000,0.3425700712387040,0.02222922913060330,-1.155470969305120,0.13251557651047200
group33_v5_4,C_LN,-0.181608,-0.328654,0.07525781425199480,-0.20505719466129400,0.36023546691289700,0.12569872323463300,-0.590584786602419,0.13261978758618700
group33_v5_4,F_HN,-0.175592,0.369888,0.03741643170413500,-0.1167302162903270,0.2189123015193490,0.38026186030613400,-0.3882270097708190,0.08522330844439740
group33_v5_4,G_HP,0.209737,0.352669,0.06143047789558670,-0.1167302162903270,0.3425700712387040,0.586746607337652,-0.6822129246144120,0.11790597658705900
group33_v5_4,H_HP,0.23735,0.395885,0.0739195871381846,-0.1167302162903270,0.2895738842161230,0.3325999262880430,-0.774497095355108,0.10100582295149300
group33_v5_4,J_Ne,0.082203,-0.322027,0.1275979931403040,0.006927553429027680,0.2542430928677360,-0.06130792669302350,-0.9541289746474020,0.06089622907592200
group33_v5_4,K_Ne,0.058821,-0.368755,0.14911592142927600,-0.028403237919359300,0.3347694844649820,0.20496256880079900,-1.4508899074004500,0.11570458646772700
group33_v5_4,M_LN,-0.242214,-0.2043,0.03641534487501140,-0.2227225903354870,0.44856244528386400,0.6302474089782530,-0.6737044307323210,0.18278258658032600
group33_v5_4,N_LN,-0.280637,-0.14075,-0.050548946969426500,-0.169726403312907,0.16591611449676900,1.3431582030071100,1.9838397487965900,0.06786658683564890
group33_v5_4,O_LN,-0.205883,-0.318742,0.02899609414616730,-0.18739179898710000,0.3249046755645100,0.6869328907240980,0.28180240847470200,0.1047885382189120
group33_v5_4,P_HP,0.208469,0.389287,0.051566685379753300,-0.1167302162903270,0.2542430928677360,0.16849394952625900,-0.14782999757398600,0.08550591478516140
group33_v5_4,Q_HP,0.247549,0.385294,0.16478230731031400,-0.15206100763871400,0.46622784095805800,-0.06054612157874750,-0.9425861437937280,0.17434309038198500
group33_v5_4,U_Ne,0.131717,-0.27966,0.15834205875523300,-0.046068633593552700,0.3249046755645100,0.04111506812992190,0.06302284256324910,0.08800988907622040
group33_v5_4,V_Ne,0.090005,-0.299824,0.0943284697348787,-0.09906482061613310,0.27190848854193000,-0.17661470034917800,-0.1806611258329360,0.08304857897113860
group33_v5_4,W_HN,-0.339598,0.10671,0.04936823983589890,-0.20505719466129400,0.395566258261284,0.5909818141288730,0.40396384787153500,0.12848872752629300
group33_v5_5,A1_LP,0.469732,-0.124326,0.1293657642980670,-0.13161580842299700,1.194430321958100,1.9619700296100300,2.6775124119933400,0.3144073004560960
group33_v5_5,A2_LP,0.560961,-0.039136,0.048889195171896100,-0.08467612239180740,0.19696199379532900,-0.04118814843616650,-0.0537388024253973,0.0608867388668775
group33_v5_5,A3_LP,0.399599,0.158615,0.027841911849609,-0.08467612239180740,0.1030826217329500,-0.513230688926748,-0.6866380894604430,0.049025815814682800
group33_v5_5,A4_LP,0.567346,-0.043145,-0.01016591774274340,-0.14335072993079400,0.1617572292719370,0.39275909262061400,-0.22658868189736700,0.07169601629204220
group33_v5_5,A_HN,-0.770899,0.070485,-0.02208482668902950,-0.0964110438996047,0.09134770022515280,0.5500631042705330,-0.6622019577920300,0.047642732584062800
group33_v5_5,B_HN,-0.8797,0.130093,-0.022271152228309600,-0.10814596540740200,0.1030826217329500,0.6116256526885420,-0.472844145016317,0.05044107850069260
group33_v5_5,C_LN,-0.394746,-0.19067,0.01891828710679390,-0.08467612239180740,0.19696199379532900,0.47677243116212700,0.040851713724321800,0.058204976655826300
group33_v5_5,F_HN,-0.38167,0.214592,0.06913914679765700,-0.14335072993079400,1.2531049294970900,3.2579962440981000,10.053975029797200,0.2733467320867200
group33_v5_5,G_HP,0.455889,0.204603,-0.05469808607161260,-0.19029041596198300,0.0444080141939634,-0.7439108612462700,0.11289743891864700,0.051904714951973200
group33_v5_5,H_HP,0.515908,0.229675,0.007726592324630250,-0.10814596540740200,0.1617572292719370,0.6152333237281380,-0.25383288409976300,0.0654957339985706
group33_v5_5,J_Ne,0.178678,-0.186826,0.033598242505830900,-0.08467612239180740,0.1617572292719370,0.4377873058123910,-1.1724193612185300,0.07496848213905460
group33_v5_5,K_Ne,0.127853,-0.213935,0.005573283629251170,-0.08467612239180740,0.06787785720955810,-0.21823403489613500,-0.8158177835517940,0.04199501507626170
group33_v5_5,M_LN,-0.526482,-0.118526,0.00738473583093761,-0.19029041596198300,0.20869691530312600,0.18576859805570100,-0.3038958031919790,0.08612462659051010
group33_v5_5,N_LN,-0.609997,-0.081657,0.09899959173031620,-0.0964110438996047,1.2531049294970900,3.0888881896963000,8.768749866636010,0.2584712518136730
group33_v5_5,O_LN,-0.447512,-0.18492,-0.01877375062405280,-0.14335072993079400,0.07961277871735540,-0.20686150486435400,-0.6205815763325000,0.04880262839757580
group33_v5_5,P_HP,0.453131,0.225847,-0.00744754783702838,-0.10814596540740200,0.12655246474854500,0.17833184966150600,-0.896041579329808,0.059871668749114500
group33_v5_5,Q_HP,0.538077,0.22353,-0.04293212662200530,-0.1550856514385910,0.05614293570176070,0.07818110091642100,-0.9739544557428780,0.05614275469386940
group33_v5_5,U_Ne,0.286303,-0.162246,0.047186418620504100,-0.07294120088401000,0.1617572292719370,-0.0663370070233864,-0.22961010648124400,0.05447098936409470
group33_v5_5,V_Ne,0.195636,-0.173944,0.01875070599824770,-0.06120627937621270,0.07961277871735540,-0.354305632805089,-0.6590278928301960,0.03653417715845010
group33_v5_5,W_HN,-0.738157,0.061908,0.04229050796822830,-0.07294120088401000,0.15002230776413900,-0.06073854509511830,-0.8699319917973450,0.06021776379270520
group33_v5_6,A1_LP,0.034025,-0.19084,0.03609581311225800,-0.03792110652696570,0.1075094238817490,0.13607511575043100,0.9846566013872990,0.027497894681679000
group33_v5_6,A2_LP,0.040633,-0.060074,0.007319808116112910,-0.10504288979252600,0.09632246000415540,-0.39167269144521600,-0.679110857258292,0.05070528240132480
group33_v5_6,A3_LP,0.028945,0.243474,0.03919086587642280,-0.01554717877177880,0.09632246000415540,-0.06384417079062470,0.840424792481242,0.02187325504743110
group33_v5_6,A4_LP,0.041096,-0.066228,0.02265453775209130,-0.026734142649372300,0.07394853224896850,0.13116041281724500,-0.06382902554914340,0.021622742746160200
group33_v5_6,A_HN,-0.05584,0.108194,0.01702447631981830,-0.08266896203733940,0.09632246000415540,-0.3439434824580480,0.8159396503071160,0.03373706734580610
group33_v5_6,B_HN,-0.063721,0.199692,0.02608501617880210,-0.026734142649372300,0.08513549612656200,0.09439057033989340,0.9704009043709620,0.022287912949648000
group33_v5_6,C_LN,-0.028594,-0.292678,0.032344872245588000,-0.03792110652696570,0.1075094238817490,0.46031969994283300,-0.033466878562583300,0.029685764108456700
group33_v5_6,F_HN,-0.027646,0.329398,0.0372406535814634,-0.01554717877177880,0.09632246000415540,0.16079373830289900,-0.7933808926036860,0.030021584062520200
group33_v5_6,G_HP,0.033022,0.314065,0.012480128673631500,-0.06029503428215250,0.09632246000415540,0.09270979937301240,-0.13470761560954600,0.032339381940777400
group33_v5_6,H_HP,0.03737,0.35255,0.049687709705457100,-0.07148199815974600,0.14107031551452900,0.06241656956311960,-1.0592072256849700,0.05619137124026450
group33_v5_6,J_Ne,0.012943,-0.286777,0.05358818416664590,-0.03792110652696570,0.17463120714730900,0.6093986123671780,-0.24710126592075200,0.04647701563802990
group33_v5_6,K_Ne,0.009261,-0.32839,0.024154406806596300,-0.0938559259149328,0.14107031551452900,0.1719966013863240,0.5313567626299270,0.047956753861476600
